Currency,Curve,Close Date,Forward Start Date,Forward Start Date Index,Maturity,Implied
AUD,AUD_6M,2000-05-15,2000-06-21,1,5Y,0.07079506599999999
AUD,AUD_6M,2000-05-15,2000-06-21,1,7Y,0.071148325
AUD,AUD_6M,2000-05-15,2000-06-21,1,10Y,0.071523755
AUD,AUD_6M,2000-05-15,2000-06-21,1,30Y,0.072732562
AUD,AUD_6M,2000-05-15,2000-12-20,2,3Y,0.071131931
AUD,AUD_6M,2000-05-15,2000-12-20,2,5Y,0.071366102
AUD,AUD_6M,2000-05-15,2000-12-20,2,7Y,0.07161128
AUD,AUD_6M,2000-05-15,2000-12-20,2,10Y,0.071962919
AUD,AUD_6M,2000-05-15,2000-12-20,2,30Y,0.072987443
AUD,AUD_6M,2000-05-16,2000-05-17,0,3Y,0.069654836
AUD,AUD_6M,2000-05-16,2000-05-17,0,5Y,0.070125612
AUD,AUD_6M,2000-05-16,2000-05-17,0,7Y,0.070381754
AUD,AUD_6M,2000-05-16,2000-05-17,0,10Y,0.070683953
AUD,AUD_6M,2000-05-16,2000-05-17,0,30Y,0.071696146
AUD,AUD_6M,2000-05-16,2000-06-21,1,3Y,0.069926377
AUD,AUD_6M,2000-05-16,2000-06-21,1,5Y,0.070299729
AUD,AUD_6M,2000-05-16,2000-06-21,1,7Y,0.070518676
AUD,AUD_6M,2000-05-16,2000-06-21,1,10Y,0.070798681
AUD,AUD_6M,2000-05-16,2000-06-21,1,30Y,0.07176771700000001
AUD,AUD_6M,2000-05-16,2000-12-20,2,3Y,0.070680365
AUD,AUD_6M,2000-05-16,2000-12-20,2,5Y,0.070800335
AUD,AUD_6M,2000-05-16,2000-12-20,2,7Y,0.070927903
AUD,AUD_6M,2000-05-16,2000-12-20,2,10Y,0.071173165
AUD,AUD_6M,2000-05-16,2000-12-20,2,30Y,0.071987028
AUD,AUD_6M,2000-05-17,2000-05-18,0,3Y,0.070219259
AUD,AUD_6M,2000-05-17,2000-05-18,0,5Y,0.070427744
AUD,AUD_6M,2000-05-17,2000-05-18,0,7Y,0.070484646
AUD,AUD_6M,2000-05-17,2000-05-18,0,10Y,0.070725615
AUD,AUD_6M,2000-05-17,2000-05-18,0,30Y,0.071753628
AUD,AUD_6M,2000-05-17,2000-06-21,1,3Y,0.070486798
AUD,AUD_6M,2000-05-17,2000-06-21,1,5Y,0.070589521
AUD,AUD_6M,2000-05-17,2000-06-21,1,7Y,0.07060886
AUD,AUD_6M,2000-05-17,2000-06-21,1,10Y,0.07083413599999999
AUD,AUD_6M,2000-05-17,2000-06-21,1,30Y,0.071815011
AUD,AUD_6M,2000-05-17,2000-12-20,2,3Y,0.071102741
AUD,AUD_6M,2000-05-17,2000-12-20,2,5Y,0.070979674
AUD,AUD_6M,2000-05-17,2000-12-20,2,7Y,0.07094830099999999
AUD,AUD_6M,2000-05-17,2000-12-20,2,10Y,0.071167802
AUD,AUD_6M,2000-05-17,2000-12-20,2,30Y,0.07200707099999999
AUD,AUD_6M,2000-05-18,2000-05-19,0,3Y,0.070214545
AUD,AUD_6M,2000-05-18,2000-05-19,0,5Y,0.070424273
AUD,AUD_6M,2000-05-18,2000-05-19,0,7Y,0.07048198900000001
AUD,AUD_6M,2000-05-18,2000-05-19,0,10Y,0.070723988
AUD,AUD_6M,2000-05-18,2000-05-19,0,30Y,0.07175230099999999
AUD,AUD_6M,2000-05-18,2000-06-21,1,3Y,0.07048204599999999
AUD,AUD_6M,2000-05-18,2000-06-21,1,5Y,0.07058560700000001
AUD,AUD_6M,2000-05-18,2000-06-21,1,7Y,0.070604645
AUD,AUD_6M,2000-05-18,2000-06-21,1,10Y,0.07083135
AUD,AUD_6M,2000-05-18,2000-06-21,1,30Y,0.071813504
AUD,AUD_6M,2000-05-18,2000-12-20,2,3Y,0.071102365
AUD,AUD_6M,2000-05-18,2000-12-20,2,5Y,0.07097901599999999
AUD,AUD_6M,2000-05-18,2000-12-20,2,7Y,0.070947216
AUD,AUD_6M,2000-05-18,2000-12-20,2,10Y,0.071166324
AUD,AUD_6M,2000-05-18,2000-12-20,2,30Y,0.072006618
AUD,AUD_6M,2000-05-19,2000-05-22,0,3Y,0.070711
AUD,AUD_6M,2000-05-19,2000-05-22,0,5Y,0.071323288
AUD,AUD_6M,2000-05-19,2000-05-22,0,7Y,0.07188054
AUD,AUD_6M,2000-05-19,2000-05-22,0,10Y,0.072223043
AUD,AUD_6M,2000-05-19,2000-05-22,0,30Y,0.073222802
AUD,AUD_6M,2000-05-19,2000-06-21,1,3Y,0.071003002
AUD,AUD_6M,2000-05-19,2000-06-21,1,5Y,0.071507628
AUD,AUD_6M,2000-05-19,2000-06-21,1,7Y,0.072030602
AUD,AUD_6M,2000-05-19,2000-06-21,1,10Y,0.07234141599999999
AUD,AUD_6M,2000-05-19,2000-06-21,1,30Y,0.073290231
AUD,AUD_6M,2000-05-19,2000-12-20,2,3Y,0.071925524
AUD,AUD_6M,2000-05-19,2000-12-20,2,5Y,0.072177717
AUD,AUD_6M,2000-05-19,2000-12-20,2,7Y,0.072546521
AUD,AUD_6M,2000-05-19,2000-12-20,2,10Y,0.07280044299999999
AUD,AUD_6M,2000-05-19,2000-12-20,2,30Y,0.073558994
AUD,AUD_6M,2000-05-22,2000-05-23,0,3Y,0.069443714
AUD,AUD_6M,2000-05-22,2000-05-23,0,5Y,0.070184391
AUD,AUD_6M,2000-05-22,2000-05-23,0,7Y,0.07092082400000001
AUD,AUD_6M,2000-05-22,2000-05-23,0,10Y,0.071483045
AUD,AUD_6M,2000-05-22,2000-05-23,0,30Y,0.072482185
AUD,AUD_6M,2000-05-22,2000-06-21,1,3Y,0.069693028
AUD,AUD_6M,2000-05-22,2000-06-21,1,5Y,0.070351117
AUD,AUD_6M,2000-05-22,2000-06-21,1,7Y,0.071061021
AUD,AUD_6M,2000-05-22,2000-06-21,1,10Y,0.071594427
AUD,AUD_6M,2000-05-22,2000-06-21,1,30Y,0.07254416400000001
AUD,AUD_6M,2000-05-22,2000-12-20,2,3Y,0.070611492
AUD,AUD_6M,2000-05-22,2000-12-20,2,5Y,0.071056637
AUD,AUD_6M,2000-05-22,2000-12-20,2,7Y,0.071621119
AUD,AUD_6M,2000-05-22,2000-12-20,2,10Y,0.07207491099999999
AUD,AUD_6M,2000-05-22,2000-12-20,2,30Y,0.072820284
AUD,AUD_6M,2000-05-23,2000-05-24,0,3Y,0.068635284
AUD,AUD_6M,2000-05-23,2000-05-24,0,5Y,0.069426125
AUD,AUD_6M,2000-05-23,2000-05-24,0,7Y,0.070082145
AUD,AUD_6M,2000-05-23,2000-05-24,0,10Y,0.070824425
AUD,AUD_6M,2000-05-23,2000-05-24,0,30Y,0.071616476
AUD,AUD_6M,2000-05-23,2000-06-21,1,3Y,0.06885693
AUD,AUD_6M,2000-05-23,2000-06-21,1,5Y,0.069575839
AUD,AUD_6M,2000-05-23,2000-06-21,1,7Y,0.07020876
AUD,AUD_6M,2000-05-23,2000-06-21,1,10Y,0.07092977
AUD,AUD_6M,2000-05-23,2000-06-21,1,30Y,0.071678048
AUD,AUD_6M,2000-05-23,2000-12-20,2,3Y,0.069822597
AUD,AUD_6M,2000-05-23,2000-12-20,2,5Y,0.070269906
AUD,AUD_6M,2000-05-23,2000-12-20,2,7Y,0.070786558
AUD,AUD_6M,2000-05-23,2000-12-20,2,10Y,0.07143553700000001
AUD,AUD_6M,2000-05-23,2000-12-20,2,30Y,0.071948709
AUD,AUD_6M,2000-05-24,2000-05-25,0,3Y,0.068589705
AUD,AUD_6M,2000-05-24,2000-05-25,0,5Y,0.069188206
AUD,AUD_6M,2000-05-24,2000-05-25,0,7Y,0.069525052
AUD,AUD_6M,2000-05-24,2000-05-25,0,10Y,0.070225975
AUD,AUD_6M,2000-05-24,2000-05-25,0,30Y,0.070883402
AUD,AUD_6M,2000-05-24,2000-06-21,1,3Y,0.068795732
AUD,AUD_6M,2000-05-24,2000-06-21,1,5Y,0.06931708
AUD,AUD_6M,2000-05-24,2000-06-21,1,7Y,0.069630976
AUD,AUD_6M,2000-05-24,2000-06-21,1,10Y,0.070319362
AUD,AUD_6M,2000-05-24,2000-06-21,1,30Y,0.070930971
AUD,AUD_6M,2000-05-24,2000-12-20,2,3Y,0.069681328
AUD,AUD_6M,2000-05-24,2000-12-20,2,5Y,0.069880713
AUD,AUD_6M,2000-05-24,2000-12-20,2,7Y,0.070148258
AUD,AUD_6M,2000-05-24,2000-12-20,2,10Y,0.07077536400000001
AUD,AUD_6M,2000-05-24,2000-12-20,2,30Y,0.07116374
AUD,AUD_6M,2000-05-25,2000-05-26,0,3Y,0.06868433
AUD,AUD_6M,2000-05-25,2000-05-26,0,5Y,0.069284133
AUD,AUD_6M,2000-05-25,2000-05-26,0,7Y,0.069821849
AUD,AUD_6M,2000-05-25,2000-05-26,0,10Y,0.070323602
AUD,AUD_6M,2000-05-25,2000-05-26,0,30Y,0.07108188900000001
AUD,AUD_6M,2000-05-25,2000-06-21,1,3Y,0.068887901
AUD,AUD_6M,2000-05-25,2000-06-21,1,5Y,0.069418125
AUD,AUD_6M,2000-05-25,2000-06-21,1,7Y,0.069928194
AUD,AUD_6M,2000-05-25,2000-06-21,1,10Y,0.070415063
AUD,AUD_6M,2000-05-25,2000-06-21,1,30Y,0.071130682
AUD,AUD_6M,2000-05-25,2000-12-20,2,3Y,0.069735478
AUD,AUD_6M,2000-05-25,2000-12-20,2,5Y,0.070016387
AUD,AUD_6M,2000-05-25,2000-12-20,2,7Y,0.070368308
AUD,AUD_6M,2000-05-25,2000-12-20,2,10Y,0.07085087400000001
AUD,AUD_6M,2000-05-25,2000-12-20,2,30Y,0.071361647
AUD,AUD_6M,2000-05-26,2000-05-29,0,3Y,0.06771100000000001
AUD,AUD_6M,2000-05-26,2000-05-29,0,5Y,0.068220883
AUD,AUD_6M,2000-05-26,2000-05-29,0,7Y,0.068718707
AUD,AUD_6M,2000-05-26,2000-05-29,0,10Y,0.06908051700000001
AUD,AUD_6M,2000-05-26,2000-05-29,0,30Y,0.069719067
AUD,AUD_6M,2000-05-26,2000-06-21,1,3Y,0.067875814
AUD,AUD_6M,2000-05-26,2000-06-21,1,5Y,0.068325838
AUD,AUD_6M,2000-05-26,2000-06-21,1,7Y,0.06880637099999999
AUD,AUD_6M,2000-05-26,2000-06-21,1,10Y,0.069151867
AUD,AUD_6M,2000-05-26,2000-06-21,1,30Y,0.06975829
AUD,AUD_6M,2000-05-26,2000-12-20,2,3Y,0.068649306
AUD,AUD_6M,2000-05-26,2000-12-20,2,5Y,0.068870027
AUD,AUD_6M,2000-05-26,2000-12-20,2,7Y,0.069223546
AUD,AUD_6M,2000-05-26,2000-12-20,2,10Y,0.06953902299999999
AUD,AUD_6M,2000-05-26,2000-12-20,2,30Y,0.069953431
AUD,AUD_6M,2000-05-29,2000-05-30,0,3Y,0.067000214
AUD,AUD_6M,2000-05-29,2000-05-30,0,5Y,0.067579351
AUD,AUD_6M,2000-05-29,2000-05-30,0,7Y,0.067876985
AUD,AUD_6M,2000-05-29,2000-05-30,0,10Y,0.068219212
AUD,AUD_6M,2000-05-29,2000-05-30,0,30Y,0.068877763
AUD,AUD_6M,2000-05-29,2000-06-21,1,3Y,0.067145384
AUD,AUD_6M,2000-05-29,2000-06-21,1,5Y,0.067676707
AUD,AUD_6M,2000-05-29,2000-06-21,1,7Y,0.067952527
AUD,AUD_6M,2000-05-29,2000-06-21,1,10Y,0.068283686
AUD,AUD_6M,2000-05-29,2000-06-21,1,30Y,0.068913156
AUD,AUD_6M,2000-05-29,2000-12-20,2,3Y,0.067885414
AUD,AUD_6M,2000-05-29,2000-12-20,2,5Y,0.068187817
AUD,AUD_6M,2000-05-29,2000-12-20,2,7Y,0.068366502
AUD,AUD_6M,2000-05-29,2000-12-20,2,10Y,0.068676788
AUD,AUD_6M,2000-05-29,2000-12-20,2,30Y,0.069105954
AUD,AUD_6M,2000-05-30,2000-05-31,0,3Y,0.067717448
AUD,AUD_6M,2000-05-30,2000-05-31,0,5Y,0.067816345
AUD,AUD_6M,2000-05-30,2000-05-31,0,7Y,0.06837403
AUD,AUD_6M,2000-05-30,2000-05-31,0,10Y,0.068716939
AUD,AUD_6M,2000-05-30,2000-05-31,0,30Y,0.069375461
AUD,AUD_6M,2000-05-30,2000-06-21,1,3Y,0.067861991
